Time (ms);Toe;MTP;Heel;Ankle;Knee;Hip
11295;-0,692852603081218;-0,673805653974502;-0,607720444355346;-0,559625365227542;-0,237637201272652;0,187929754407363
11311;-0,693703199032573;-0,666088635626471;-0,589737700208278;-0,546657799284066;-0,238749640204066;0,186269300145235
11328;-0,69415990747094;-0,656522182610227;-0,568829639476222;-0,531879588550663;-0,240153211692634;0,185173850191826
11345;-0,693588166822542;-0,64552410286367;-0,545645736693532;-0,516025789947307;-0,241735582371437;0,184418760633831
11361;-0,691399627389137;-0,633263246074278;-0,521669276178208;-0,500406203224955;-0,243205069574175;0,183906089529823
11378;-0,68720964087272;-0,620409859480495;-0,499250114124384;-0,486347858696841;-0,24419876408839;0,183643052721133
11395;-0,681176163804448;-0,608254484929227;-0,480963293603269;-0,47455332797748;-0,244321283720518;0,183718238261635
11411;-0,674332312697508;-0,598026520696571;-0,46855361629473;-0,465202120198508;-0,243282318993118;0,18432086374884
11428;-0,668457888103899;-0,590628673583775;-0,462287635017818;-0,458609055918109;-0,241055752160812;0,18564030566374
11445;-0,665383565498655;-0,58691820243011;-0,461396139273228;-0,455408905078337;-0,237788715720861;0,187601194321593
11461;-0,665905579008958;-0,587484962330648;-0,465175816574985;-0,456014578521172;-0,233604025723623;0,189724234795122
11478;-0,669077890959493;-0,591953335556009;-0,473486352889954;-0,460265496256554;-0,228655004918286;0,191309838236331
11495;-0,673036810733112;-0,599229713846151;-0,486245082581213;-0,467805364220634;-0,223229975980548;0,191821227948067
11512;-0,676724452822638;-0,608628331093044;-0,502984405382481;-0,478505805371695;-0,217624742656477;0,191278352821636
11528;-0,68047645038614;-0,619981561494608;-0,523067535806841;-0,492309071112072;-0,212084440933433;0,190311437252251
11545;-0,68522955157344;-0,63280169256867;-0,545886353017821;-0,508888901774005;-0,206945900400094;0,18967767823104
11562;-0,691415608468288;-0,646224419108617;-0,570779407177455;-0,527667658044323;-0,202680105999026;0,189711913215708
11578;-0,698200650395343;-0,659547643917934;-0,596944752799957;-0,548013638049714;-0,199793750887083;0,190227529390697
11595;-0,70392758314654;-0,672342232590532;-0,623301618974332;-0,56917303810333;-0,198730012653107;0,190759210023993
11612;-0,707423615660625;-0,684231701149677;-0,648444074248446;-0,590032348932139;-0,199743905736638;0,190830597082821
11628;-0,708257877231009;-0,694509032579752;-0,670934422860848;-0,609163670568063;-0,202779107358248;0,19012007117085
11645;-0,705926704086562;-0,701827012616683;-0,689641824697412;-0,625184275987133;-0,207498178799499;0,188473649069571
11662;-0,699715812273634;-0,704679778595077;-0,70385283311157;-0,637171220521673;-0,213455026610171;0,185865495566634
11678;-0,689532664196448;-0,702499775993713;-0,713376363158871;-0,644961162665602;-0,220169930246908;0,182438177170833
11695;-0,676498277595258;-0,69618711747892;-0,718711319687637;-0,649202036168145;-0,227067192142272;0,178493013179657
11712;-0,662753002827371;-0,68781883200233;-0,721030947130808;-0,651142392325774;-0,233513676565299;0,174354015427008
11728;-0,651044124374521;-0,680247473171915;-0,721917707401242;-0,652220675779165;-0,238994304617022;0,170294130572794
11745;-0,644178110448083;-0,6764001412239;-0,722837100412537;-0,653615658077895;-0,243236117171043;0,16656426198117
11762;-0,643882586612497;-0,677861693109693;-0,724387927283885;-0,655892373120549;-0,246213259701583;0,163363257354161
11778;-0,649750467180029;-0,683897047275226;-0,726064277861854;-0,658802618570942;-0,248109846943633;0,160775466136029
11795;-0,659597249681301;-0,692148188991282;-0,727079216067237;-0,661562996949632;-0,249274317031529;0,158795478308658
11812;-0,671012658505914;-0,700320683431732;-0,727210624537927;-0,663554399943599;-0,250086490026986;0,157404422006275
11828;-0,682475889290564;-0,707279666456173;-0,726782997017676;-0,664757291982111;-0,250743310436009;0,156640490239903
11845;-0,693230501340906;-0,712975533156393;-0,726278190370509;-0,665552943821782;-0,251196329011312;0,156612182510208
11862;-0,702672594178817;-0,717740399601414;-0,725992948799133;-0,666197261580643;-0,251302319667463;0,157400165909541
11879;-0,710223619406895;-0,721678430637508;-0,725922070496422;-0,666642315840793;-0,250940990683535;0,158926419964724
11895;-0,715596055520538;-0,724593504792877;-0,725937608361656;-0,6668249075226;-0,250069160985018;0,160925120147602
11912;-0,718893652882603;-0,726315535650263;-0,725955140526308;-0,666830607403732;-0,248849493885372;0,163042592576694
11929;-0,720587147841694;-0,726969534771231;-0,725950882429419;-0,666777195094124;-0,24768809124055;0,164990505065176
11945;-0,721382958252302;-0,72698422698736;-0,725930362524397;-0,666725938180213;-0,246992186374232;0,166650061090456
11962;-0,721837262241926;-0,726876168817417;-0,725903105139951;-0,666693958245028;-0,246894784665489;0,168063523435111
11979;-0,722192586543806;-0,727047046571009;-0,725873810306439;-0,6666829767919;-0,247216412323033;0,169349646658909
11995;-0,722653838504377;-0,727653773870344;-0,725842489398945;-0,666688667559238;-0,247599180207819;0,170627987870645
12012;-0,723483217357709;-0,728468044113788;-0,725807830652918;-0,666698790070605;-0,247768217912725;0,171971498742153
12029;-0,724710731240539;-0,729058962185333;-0,725772270848813;-0,66670245842113;-0,247787899736488;0,173321101456012
12045;-0,726029991679137;-0,729255227334616;-0,725743614919917;-0,666698498826012;-0,247933460066782;0,174397609653262
12062;-0,727149907035173;-0,729220023176635;-0,725730146551191;-0,666671825188618;-0,248287047560934;0,174853822148226
12079;-0,728050588333206;-0,729151934874594;-0,725732309090455;-0,666550233189372;-0,248647285408023;0,174608506090829
12095;-0,728772554662181;-0,729128344241762;-0,725725079771589;-0,666201358963468;-0,248784074375325;0,173932253468245
12112;-0,729251051616429;-0,729144188011142;-0,725626306284848;-0,665557172504415;-0,248604327194935;0,173207434037838
12129;-0,7294730724791;-0,729169578799402;-0,725292707833818;-0,664788396536401;-0,248173787381259;0,172668695248992
12145;-0,729542334123727;-0,729177833013752;-0,724651365331984;-0,664209104183006;-0,247729224869316;0,172330387805456
12162;-0,729541670278554;-0,729170771988747;-0,723892880743846;-0,663962023535222;-0,247556288278273;0,172066247569925
12179;-0,729459474108908;-0,729225981100146;-0,723363408303547;-0,663950766585219;-0,247719049483048;0,171711537665014
12196;-0,729262628131722;-0,729520577275212;-0,723208196035197;-0,664028381576024;-0,247963372795425;0,171149392626791
12212;-0,7290551818268;-0,730175452478842;-0,723285058692636;-0,664098483578885;-0,247991365445346;0,170376402428466
12229;-0,72911514134271;-0,730992295429076;-0,723350249676114;-0,664070239015116;-0,247810517921744;0,169486267369133
12246;-0,729561476001989;-0,73157108571919;-0,723166881730748;-0,663803535536737;-0,247693519606894;0,168573859759322
12262;-0,730112958739515;-0,731754288495632;-0,722579842058308;-0,66317499369535;-0,247815146233975;0,167633488518632
12279;-0,730513038550258;-0,73170435490222;-0,721636449940111;-0,662219748022054;-0,248080009271758;0,166525159458483
12296;-0,730875082183605;-0,7316188324188;-0,720528595979615;-0,661100503630635;-0,248360205896073;0,165061696515795
12312;-0,731323094578497;-0,731581828840252;-0,719352721582848;-0,659907306694787;-0,248776507163369;0,163114578302673
12329;-0,731773862061026;-0,731584422555881;-0,717962563691094;-0,658545469583586;-0,249566948662389;0,160632658333416
12346;-0,732231088043294;-0,731539121348455;-0,716049900963935;-0,656817921623646;-0,250789753203314;0,157686028908455
12362;-0,73287524833385;-0,731286456963894;-0,713384309065007;-0,65457957446932;-0,252358153574466;0,154517632859107
12379;-0,733812939222279;-0,730734245472149;-0,70989351981133;-0,651763730040587;-0,254188276390659;0,151417838531066
12396;-0,734972110142513;-0,730030654420756;-0,705468798638159;-0,64827105856987;-0,256159007508164;0,14853728721543
12412;-0,736204858715365;-0,729299729095551;-0,699903267074471;-0,643868949983376;-0,258102973293247;0,145873046214391
12429;-0,7373574386492;-0,72819190354921;-0,692946084425116;-0,638261249358927;-0,259963768452654;0,143379907528709
12446;-0,73827331692381;-0,726153043130877;-0,684143376859664;-0,631207500968154;-0,261919305589915;0,141058123109949
12462;-0,738846889285519;-0,7229740412403;-0,672889077068143;-0,622465660638672;-0,264228895413482;0,13897627837465
12479;-0,73912675129344;-0,718593080431496;-0,658831624595928;-0,61184376942279;-0,266926459166684;0,137232601232146
12496;-0,739273648649768;-0,712711617038225;-0,641999088567386;-0,599418545078682;-0,269797904558409;0,135889522640797
12512;-0,739354165478706;-0,704907681250448;-0,622637879798979;-0,585537454380653;-0,272625148506845;0,134948265643105
12529;-0,739186513337864;-0,694890261774173;-0,601213853449514;-0,570698992999199;-0,275270227124047;0,134346767392266
12546;-0,738363517118211;-0,682877641610021;-0,578625379362195;-0,555632534723133;-0,277548860347143;0,133938237933605
12563;-0,736439252900509;-0,669969588173178;-0,556452753154954;-0,541455112982234;-0,279155489859604;0,13351053384459
12579;-0,733156918014269;-0,657794306936435;-0,536897113834596;-0,529363927702637;-0,279739974952254;0,132882784462659
12596;-0,728652858440931;-0,647678359798726;-0,52216932273729;-0,519987386327697;-0,27903221358404;0,132006388143626
12613;-0,723657149381544;-0,640372812313216;-0,513606419110603;-0,513391198509167;-0,276939701131773;0,130984270776178
12629;-0,71944211444522;-0,636345784921144;-0,511148730618684;-0,50967406484313;-0,273584952944402;0,130055771144353
12646;-0,717270902075007;-0,635873144170609;-0,513712994428119;-0,509103889680709;-0,269230307258701;0,129588201387425
12663;-0,717825549423732;-0,63883223062487;-0,520244408396873;-0,511789285190491;-0,264200410265679;0,129894595506507
12679;-0,721099675039164;-0,644664942750961;-0,530387448255252;-0,517588183122741;-0,258850843330554;0,130947008107781
12696;-0,726352839442981;-0,652723459728893;-0,544176787831896;-0,526345062864414;-0,253475422877253;0,132387518557405
12713;-0,732207701972439;-0,662621107682705;-0,561446211373074;-0,53801353358109;-0,248268878146934;0,133851713199509
12729;-0,737539123602956;-0,674121455009184;-0,581691743192188;-0,552467639883482;-0,243439603443272;0,13525155775391
12746;-0,742190521121491;-0,686816063881929;-0,604285105296963;-0,569308491207725;-0,239302201601283;0,136752703440873
12763;-0,746395465503468;-0,70001412478806;-0,628576029176765;-0,587872585172042;-0,236251911023233;0,138443711126402
12779;-0,749891627579905;-0,712861641003066;-0,653688745896269;-0,607360004702256;-0,234694501729752;0,140056287404923
12796;-0,751812321391859;-0,724498902101462;-0,678413148804779;-0,626924981917482;-0,234959915719041;0,141085194886419
12813;-0,751209457055406;-0,734054425071639;-0,701420387452932;-0,645601061561443;-0,237177255108966;0,141129725709666
12829;-0,747456167723747;-0,740643261204068;-0,721502668785685;-0,662230394565695;-0,241214700900542;0,140045856667777
12846;-0,740213283585128;-0,743563620732968;-0,737669233163778;-0,675659018839563;-0,246754481603917;0,137882630602403
12863;-0,729652491177015;-0,742525740715238;-0,749235144367391;-0,685179048907074;-0,25336009402435;0,134844282795615
12880;-0,716864900387338;-0,737916428534061;-0,756137931001614;-0,69092893527426;-0,260463294514086;0,131284021408275
12896;-0,703772289233829;-0,731112904462363;-0,759348887121874;-0,693870898405771;-0,26738814355174;0,127590337441215
12913;-0,692765733197652;-0,724438064195739;-0,760776898141904;-0,695387662082348;-0,273485388593146;0,124052018548006
12930;-0,686132790617323;-0,720523456787904;-0,762447696052229;-0,696922404540446;-0,2783561309463;0,120817334344793
12946;-0,685193749674633;-0,721264722116808;-0,765567400130743;-0,699620019998142;-0,282028555189142;0,117907722345287
12963;-0,689785489430832;-0,726836365407205;-0,770023042509842;-0,703767270043894;-0,28487999572988;0,11528097146672
12980;-0,698501544033443;-0,735620869470561;-0,774489273557742;-0,70859622055793;-0,287347125530667;0,112931782976548
12996;-0,709458385488614;-0,745281016502423;-0,777390971380834;-0,712905586492979;-0,289688229864575;0,110953174748458
13013;-0,721084777172954;-0,7540405629596;-0,778186273311569;-0,715850004713496;-0,291902825476068;0,109517664923165
13030;-0,732366670595102;-0,761265059157072;-0,777635915801962;-0,717283010329587;-0,293748061846732;0,108793668222113
13046;-0,742558320828943;-0,767061273445733;-0,776871612893256;-0,717709003609698;-0,294859983890715;0,10887392458329
13063;-0,751006133888488;-0,771567577363434;-0,776479813472872;-0,717892183508725;-0,295015692853738;0,10975336223335
13080;-0,757371612497811;-0,774886321766309;-0,776442005805098;-0,718323090840278;-0,294350588316354;0,111294854618698
13096;-0,761795202782519;-0,777221430490439;-0,776551736732989;-0,718968671183159;-0,293282911228509;0,113199914130446
13113;-0,764701265034073;-0,778681364043552;-0,776672598025474;-0,719502818741799;-0,292258145084768;0,115075250046727
13130;-0,766553821750686;-0,779316767008457;-0,776758536906403;-0,719738318469718;-0,291556973919706;0,116583931258181
13146;-0,767752170259079;-0,779394188740696;-0,776805345066387;-0,719751001563972;-0,291223753460916;0,117597385009781
13163;-0,768552534183184;-0,779350142745488;-0,776821782496582;-0,719696280866376;-0,291134601014921;0,11825214105263
13180;-0,769096642246981;-0,779567980664174;-0,776823590843533;-0,719672981722362;-0,291142839779507;0,11886124495723
13197;-0,769572068017359;-0,780199373176632;-0,776824706475068;-0,719715218820036;-0,291162582337023;0,11977690729128
13213;-0,770172756772243;-0,7810116789916;-0,776829631770885;-0,71981819221762;-0,291168267727568;0,12128683836421
13230;-0,770858977340985;-0,781581039026772;-0,776836214811867;-0,71994201220619;-0,291162662347479;0,123483274613603
13247;-0,771390316197769;-0,781752058633929;-0,776838712137193;-0,719988584835032;-0,291150033422444;0,126178967205617
13263;-0,771629427588559;-0,781697207194754;-0,776828760539821;-0,719801307147498;-0,291128159274164;0,129001113866865
13280;-0,771645747302494;-0,781611135820975;-0,776800450764127;-0,719289502578135;-0,291091530974218;0,131540092904831
13297;-0,771576947891603;-0,781558122894965;-0,776756148464235;-0,718613787048814;-0,291035104804428;0,13344824176701
13313;-0,771533968757784;-0,781520554014751;-0,776705467163265;-0,718097919177342;-0,290957030790463;0,134506220212472
13330;-0,771606008901342;-0,781484780431926;-0,776654763817197;-0,717900750370611;-0,290863495502103;0,134656409954348
13347;-0,77186037630147;-0,781517347080981;-0,776584737915487;-0,717931301597233;-0,290776961035024;0,134015708782978
13363;-0,772255538539122;-0,781791093095471;-0,776419378228702;-0,718040295722176;-0,290745871478984;0,132822662162271
13380;-0,772581543416756;-0,782425528751112;-0,776027891800075;-0,718146669878383;-0,290847223177144;0,131334562149312
13397;-0,77262114157958;-0,783221782427264;-0,775355695580097;-0,718226481562826;-0,291162265247427;0,129753847687308
13413;-0,772334652398896;-0,783779664364651;-0,774597216325731;-0,718257596121133;-0,291699486739678;0,128166923623451
13430;-0,771847453037681;-0,783942653277214;-0,774055744689523;-0,718171383486116;-0,292322928064789;0,126535671060963
13447;-0,771321822927763;-0,783873681051945;-0,773771983069423;-0,717855062448599;-0,292840328264349;0,124759528913423
13463;-0,770795493564231;-0,783763976402418;-0,773480068280095;-0,717269847215994;-0,293202288226475;0,122715519707131
13480;-0,770234103116257;-0,783684605255234;-0,772967362189434;-0,716588880673476;-0,293630798992347;0,120326984722113
13497;-0,769807919468186;-0,783631981465263;-0,772360095722447;-0,716038476685116;-0,294762241327812;0,117680696609339
13514;-0,769828428983373;-0,783592436902222;-0,771906996872577;-0,715535729491617;-0,297804938645631;0,115004764423051
13530;-0,77034602842646;-0,78357054373624;-0,771467143801791;-0,714695769760219;-0,304236535312118;0,112507516535599
13547;-0,771131281139677;-0,783588980930014;-0,77043960925579;-0,71324570446053;-0,314381675509474;0,110280942675049
13564;-0,771994392480727;-0,783658535766895;-0,768296613436036;-0,711227454517098;-0,325844979332594;0,108285985428861
13580;-0,772831117872629;-0,783702557457744;-0,764989378717356;-0,70873041785284;-0,334754718563496;0,106349818636179
13597;-0,773567904334732;-0,783487179598822;-0,760732778173001;-0,705598337105683;-0,339229842106576;0,104240087849214
13614;-0,774268234623453;-0,782747304402842;-0,755607460337114;-0,701478017331708;-0,34075033152939;0,10181662001769
13630;-0,775146702325491;-0,781531670964515;-0,749354794816041;-0,696012104419917;-0,343017547815049;0,0991292723874666
13647;-0,776565899664131;-0,780177597805546;-0,741366541206639;-0,688959556442177;-0,350589974503635;0,09640225295006
13664;-0,779085167583416;-0,778623494844752;-0,730984326438245;-0,680217514400251;-0,366627696380662;0,0939055282418402
13680;-0,783050251950509;-0,776053185356635;-0,717771578540119;-0,66968183107222;-0,389263172893321;0,0918058660819497
13697;-0,787787454513532;-0,771475757464944;-0,701519404552407;-0,657181542353632;-0,411148602343922;0,0901880267928193
13714;-0,791754929889298;-0,764336810172361;-0,682335612812786;-0,642789085627221;-0,424966666233;0,0891794837374661
13730;-0,793962324652059;-0,754562851103694;-0,660801267720827;-0,627161350699018;-0,428277729922823;0,0889258719257409
13747;-0,794752713306157;-0,742458464382884;-0,637940477293787;-0,611334938537248;-0,422677685065982;0,0894401868682966
13764;-0,795060926446049;-0,728681987479261;-0,614843260630656;-0,596053159875009;-0,411256416184219;0,0905207983186108
13780;-0,795419205037856;-0,714081689087832;-0,592015137623678;-0,581324537005182;-0,397213739620881;0,091824279575123
13797;;;;;;0,093053000908473
13814;;;;;;0,0940733800340023
13830;;;;;;0,0948558052659825
13847;;;;;;0,0954069334675172
13864;;;;;;0,0958041757996845
